column	row	N	corrected-left-p-value	corrected-right-p-value	corrected-two-tail-p-value	distribution	expected-mean	expected-stdev	left-p-value	observed	probability	right-p-value	two-tail-p-value
skin	Focal adhesion	197	1	1.3399114731261E-7	1	BINOMIAL	24.415562983963103	4.624886439553494	0.9999999985173453	55	0.12393686793889899	4.187223353519063E-9	1
liver	Focal adhesion	193	1	0.06597722271689987	1	BINOMIAL	20.014897687090603	4.235477549638422	0.9905315266311007	30	0.10370413309373369	0.01628551699974111	1
testis	Focal adhesion	193	1	0.0027911069095922186	1	BINOMIAL	18.349536500579376	4.074916989412129	0.9998451048982142	34	0.09507531865585168	3.335284986305167E-4	1
kidney	Focal adhesion	197	1	5.601955839672267E-5	1	BINOMIAL	16.071425549020436	3.841914255563643	0.9999984064152926	36	0.08158084035035755	4.201466879754201E-6	1
adrenal cortex	Focal adhesion	197	1	4.9819179190030495E-5	1	BINOMIAL	29.458722972115265	5.005353512852388	0.9999990457596366	55	0.1495366648330724	2.1795890895638342E-6	1
brain, nos	Focal adhesion	197	1	2.6654429130956534E-6	1	BINOMIAL	19.505775821943892	4.1921866812066435	0.9999999702001992	45	0.09901409046672026	8.329509103423917E-8	1
colon, nos	Focal adhesion	198	1	0.009956568246023015	1	BINOMIAL	17.2249706523562	3.9656635956035053	0.9997680961122786	32	0.08699480127452625	4.978284123011508E-4	1
ovary	Focal adhesion	190	1	0.06784951384266916	1	BINOMIAL	15.846787371723641	3.8111808714435504	0.9953891897497802	26	0.08340414406170338	0.00869865562085502	1
urinary bladder	Focal adhesion	191	1	0.0015251799238525045	1	BINOMIAL	12.747410683114163	3.4491511675636843	0.9999694991484834	28	0.06674037006866054	7.771617446382189E-5	1
breast	Focal adhesion	198	1	0.023892040046002386	1	BINOMIAL	7.120815605683552	2.6200619499145215	0.9996740634448307	17	0.03596371518021996	8.959515017250895E-4	1
lung	Focal adhesion	198	0.9627371958887287	1	1	BINOMIAL	4.809045226130653	2.1661584937709093	0.6498476072248919	5	0.024288107202680067	0.5271956790285623	1
bones and joints	Focal adhesion	190	1	1	1	BINOMIAL	18.044970259494086	4.041184947146235	0.4595357207895208	17	0.09497352768154782	0.6379888944532903	1
cervix uteri	Focal adhesion	197	1	0.5143548929190535	1	BINOMIAL	11.720137096432953	3.3200707857707594	0.952546707794501	17	0.05949308170778149	0.0803679520186021	1
mouth, nos	Focal adhesion	194	1	2.6823164640820524E-8	1	BINOMIAL	6.3730788934426235	2.4826835027805054	0.9999999999318909	27	0.03285092213114754	3.3953372963063954E-10	1
lymph nodes	Focal adhesion	198	1	1	1	BINOMIAL	15.966935890964159	3.8313633044954196	0.6666156346814265	17	0.08064109035840485	0.4305576442548919	1
stomach	Focal adhesion	191	1	9.723186250044978E-5	1	BINOMIAL	8.957739220065282	2.9219221055818405	0.9999996383354601	26	0.046899158220237075	1.2230422956031419E-6	1
HR systems	Focal adhesion	198	0.8176042116950075	1	1	BINOMIAL	9.325788466339352	2.9810307567701333	0.28105144777015884	7	0.04709994174918865	0.8278011851680926	1
thyroid gland	Focal adhesion	193	1	0.44856330628979607	1	BINOMIAL	8.102444496929618	2.7860888524393834	0.9921917798409394	15	0.041981577704298535	0.016821123985867353	1
pancreas	Focal adhesion	196	1	0.7153768201835121	1	BINOMIAL	5.037408113258916	2.215387409916476	0.9868032173311448	10	0.02570106180234141	0.03129773588302866	1
prostate gland	Focal adhesion	196	1	1	1	BINOMIAL	8.096304805667241	2.786012429470813	0.7070420634297454	9	0.04130767757993491	0.4211588682503959	1
skin	p53 signaling pathway	68	1	5.2174679251066627E-5	1	BINOMIAL	8.427707019845132	2.717205072845782	0.9999989832866636	23	0.12393686793889899	3.913100943829997E-6	1
liver	p53 signaling pathway	68	1	0.0805623557528573	1	BINOMIAL	7.051881050373891	2.5140747481657617	0.9907934735221008	13	0.10370413309373369	0.02141530975708865	1
testis	p53 signaling pathway	66	1	0.054551518414032746	1	BINOMIAL	6.274971031286211	2.3829343593415317	0.9967439205590388	13	0.09507531865585168	0.008577282769502004	1
kidney	p53 signaling pathway	68	1	6.729773120424204E-6	1	BINOMIAL	5.547497143824313	2.257194644905467	0.9999999411602721	20	0.08158084035035755	2.944275740185589E-7	1
adrenal cortex	p53 signaling pathway	68	1	6.735551852160035E-7	1	BINOMIAL	10.168493208648924	2.940736412507897	0.9999999982121962	30	0.1495366648330724	8.419439815200045E-9	1
brain, nos	p53 signaling pathway	68	1	2.7215507437373637E-8	1	BINOMIAL	6.732958151736978	2.462986078765418	0.9999999999137803	26	0.09901409046672026	5.102907644507557E-10	1
colon, nos	p53 signaling pathway	68	1	3.5080479352095286E-7	1	BINOMIAL	5.915646486667785	2.3240086050076862	0.9999999988398461	23	0.08699480127452625	6.5775898785178666E-9	1
ovary	p53 signaling pathway	62	1	0.001120936456735891	1	BINOMIAL	5.17105693182561	2.177101135577389	0.9999913555465137	16	0.08340414406170338	3.592745053640676E-5	1
urinary bladder	p53 signaling pathway	62	1	0.0030475996861924213	1	BINOMIAL	4.137902944256954	1.965130471609721	0.9999526713723139	13	0.06674037006866054	1.941146296937848E-4	1
breast	p53 signaling pathway	68	1	0.04033048162244005	1	BINOMIAL	2.445532632254957	1.5354420188351645	0.9992728526495652	8	0.03596371518021996	0.003024786121683004	1
lung	p53 signaling pathway	68	1	0.3068804360787618	1	BINOMIAL	1.6515912897822445	1.2694397439347016	0.9937843678983105	5	0.024288107202680067	0.0249340354313994	1
bones and joints	p53 signaling pathway	62	1	0.12533172339024456	1	BINOMIAL	5.888358716255965	2.308488795016936	0.9950664550089703	12	0.09497352768154782	0.012854535732332775	1
cervix uteri	p53 signaling pathway	68	1	0.002144221277591609	1	BINOMIAL	4.045529556129141	1.9506020956861256	0.9999910429538321	14	0.05949308170778149	4.020414895484267E-5	1
mouth, nos	p53 signaling pathway	66	1	1	1	BINOMIAL	2.1681608606557377	1.448079686016807	0.9341347788018006	4	0.03285092213114754	0.17168065130547783	1
lymph nodes	p53 signaling pathway	68	1	1	1	BINOMIAL	5.48359414437153	2.2453042407403156	0.9047190838806987	8	0.08064109035840485	0.18045726438831441	1
stomach	p53 signaling pathway	66	1	0.34519680431311817	1	BINOMIAL	3.095344442535647	1.7176074620759647	0.9881069816809537	7	0.046899158220237075	0.03473678533968485	1
HR systems	p53 signaling pathway	68	1	0.5922198165191825	1	BINOMIAL	3.202796038944828	1.746981548865355	0.9855605599504128	7	0.04709994174918865	0.0407151123856938	1
thyroid gland	p53 signaling pathway	64	1	0.4029860228859233	1	BINOMIAL	2.6868209730751063	1.6043765111769788	0.9947563034792947	7	0.041981577704298535	0.017630638501259142	1
pancreas	p53 signaling pathway	67	1	1	1	BINOMIAL	1.7219711407568745	1.295266248323654	0.9060466187380202	3	0.02570106180234141	0.24760484944452715	1
prostate gland	p53 signaling pathway	68	1	1	1	BINOMIAL	2.8089220754355737	1.6410033601416907	0.46326896798651895	2	0.04130767757993491	0.7768606535344109	1
skin	Type I diabetes mellitus	40	1	7.001385134887177E-6	1	BINOMIAL	4.95747471755596	2.084001158391184	0.9999999436454174	18	0.12393686793889899	3.5006925674435885E-7	1
liver	Type I diabetes mellitus	37	1	1.4239755727826783E-4	1	BINOMIAL	3.8370529244681464	1.8544904090615841	0.9999982777012948	14	0.10370413309373369	9.913753987727506E-6	1
testis	Type I diabetes mellitus	43	1	1.2614535213316125E-8	1	BINOMIAL	4.088238702201623	1.9234209380290674	0.9999999999548521	20	0.09507531865585168	3.96683497274092E-10	1
kidney	Type I diabetes mellitus	40	1	9.551301640915601E-7	1	BINOMIAL	3.263233614014302	1.731189265656266	0.999999995566962	16	0.08158084035035755	3.581738115343351E-8	1
adrenal cortex	Type I diabetes mellitus	40	1	0.9787444855495705	1	BINOMIAL	5.981466593322896	2.2554418698221754	0.43573294525155976	5	0.1495366648330724	0.7340583641621778	1
brain, nos	Type I diabetes mellitus	40	1	0.16674553561192645	1	BINOMIAL	3.9605636186688105	1.8890240904315476	0.9952814500105528	9	0.09901409046672026	0.014590234366043564	1
colon, nos	Type I diabetes mellitus	43	1	0.037225093701253445	1	BINOMIAL	3.7407764548046285	1.8480661109674819	0.9991046320435379	10	0.08699480127452625	0.0032571956988596763	1
ovary	Type I diabetes mellitus	40	1	0.005540191039175878	1	BINOMIAL	3.336165762468135	1.7486897130713386	0.9999316624619172	11	0.08340414406170338	3.1962640610630065E-4	1
urinary bladder	Type I diabetes mellitus	42	1	0.13772663927440745	1	BINOMIAL	2.8030955428837427	1.6174102475914602	0.9940082495290797	7	0.06674037006866054	0.020176514033830393	1
breast	Type I diabetes mellitus	43	1	0.04484228712472997	1	BINOMIAL	1.5464397527494582	1.2209930523709818	0.9991979209280251	6	0.03596371518021996	0.004203964417943435	1
lung	Type I diabetes mellitus	43	0.9835903007243035	1	1	BINOMIAL	1.0443886097152428	1.0094663873558252	0.719250407404647	1	0.024288107202680067	0.6526008604368101	1
bones and joints	Type I diabetes mellitus	40	1	0.0013478867489356337	1	BINOMIAL	3.798941107261913	1.8542228207124418	0.999989755967042	13	0.09497352768154782	5.184179803598592E-5	1
cervix uteri	Type I diabetes mellitus	40	1	0.09901773781102803	1	BINOMIAL	2.3797232683112597	1.4960435145635669	0.9978333527326707	7	0.05949308170778149	0.008664052058464952	1
mouth, nos	Type I diabetes mellitus	39	1	0.4049718325639743	1	BINOMIAL	1.2811859631147542	1.1131477093382316	0.9913111342971623	4	0.03285092213114754	0.03844669296493427	1
lymph nodes	Type I diabetes mellitus	41	1	8.47649515751557E-5	1	BINOMIAL	3.306284704694599	1.7434627329176582	0.9999996711715018	14	0.08064109035840485	2.1191237893788926E-6	1
stomach	Type I diabetes mellitus	40	1	0.883451101669649	1	BINOMIAL	1.875966328809483	1.3371555957100916	0.8834140101981929	3	0.046899158220237075	0.28892740431963365	1
HR systems	Type I diabetes mellitus	43	1	7.851442105361528E-4	1	BINOMIAL	2.0252974952151117	1.3892106036039684	0.9999964277687025	10	0.04709994174918865	2.453575657925478E-5	1
thyroid gland	Type I diabetes mellitus	42	1	0.7517021810784983	1	BINOMIAL	1.7632262635805385	1.2996935189442824	0.9694769070874185	4	0.041981577704298535	0.0986609112665529	1
pancreas	Type I diabetes mellitus	43	1	1	1	BINOMIAL	1.1051456575006806	1.0376619105742806	0.69666017115053	1	0.02570106180234141	0.6735881944435198	1
prostate gland	Type I diabetes mellitus	43	1	1	1	BINOMIAL	1.776230135937201	1.3049360881568657	0.9685539706545908	4	0.04130767757993491	0.10078289291423152	1
skin	Complement and coagulation cascades	69	1	0.00126813331418645	1	BINOMIAL	8.55164388778403	2.7371116032422296	0.9999389978918879	20	0.12393686793889899	1.902199971279675E-4	1
liver	Complement and coagulation cascades	67	0.9999999999994	3.264869061714921E-10	1	BINOMIAL	6.948176917280158	2.495520437402132	0.9999999999994001	29	0.10370413309373369	4.132745647740406E-12	1
testis	Complement and coagulation cascades	69	1	3.569548568095781E-6	1	BINOMIAL	6.560196987253766	2.4364901330080233	0.9999999525715635	22	0.09507531865585168	2.244999099431309E-7	1
kidney	Complement and coagulation cascades	69	1	2.3961015597334636E-8	1	BINOMIAL	5.629077984174671	2.2737310904827783	0.9999999999289538	24	0.08158084035035755	4.492690424500244E-10	1
adrenal cortex	Complement and coagulation cascades	69	1	0.6496096441927428	1	BINOMIAL	10.318029873481995	2.9622805570292443	0.774862370915208	12	0.1495366648330724	0.3329249426487807	1
brain, nos	Complement and coagulation cascades	69	1	1.0256693392878278E-8	1	BINOMIAL	6.8319722422036975	2.481030174050291	0.9999999999790966	27	0.09901409046672026	1.2820866741097849E-10	1
colon, nos	Complement and coagulation cascades	69	1	0.010869104225421575	1	BINOMIAL	6.0026412879423106	2.34103453669003	0.9997673190015942	15	0.08699480127452625	7.472509154977333E-4	1
ovary	Complement and coagulation cascades	68	1	0.9494326965388605	1	BINOMIAL	5.671481796195829	2.28001243668156	0.6613415076259509	6	0.08340414406170338	0.5051468834149065	1
urinary bladder	Complement and coagulation cascades	68	1	0.05094078016709517	1	BINOMIAL	4.538345164668917	2.0580219456749234	0.9983078304378916	11	0.06674037006866054	0.005191417087092501	1
breast	Complement and coagulation cascades	69	1	0.4977316065645449	1	BINOMIAL	2.481496347435177	1.5466908286969514	0.9622074859938147	5	0.03596371518021996	0.10265714385393737	1
lung	Complement and coagulation cascades	69	0.8887842378802024	1	1	BINOMIAL	1.6758793969849246	1.2787397931292324	0.18331174906279174	0	0.024288107202680067	1	1
bones and joints	Complement and coagulation cascades	68	1	1	1	BINOMIAL	6.4581998823452516	2.417610774514038	0.36440337925167177	5	0.09497352768154782	0.7854661663512372	1
cervix uteri	Complement and coagulation cascades	69	1	0.09232810060699151	1	BINOMIAL	4.105022637836923	1.9648924119736935	0.997562913228077	10	0.05949308170778149	0.0075016581743180604	1
mouth, nos	Complement and coagulation cascades	68	1	1	1	BINOMIAL	2.2338627049180326	1.4698565423697292	0.6126184626503458	2	0.03285092213114754	0.6585347198631647	1
lymph nodes	Complement and coagulation cascades	69	1	0.6091014417013163	1	BINOMIAL	5.564235234729934	2.2617535759650425	0.9782248479406883	10	0.08064109035840485	0.04948949213823195	1
stomach	Complement and coagulation cascades	69	1	0.04395642645205956	1	BINOMIAL	3.236041917196358	1.7562102024855815	0.9996465987665045	10	0.046899158220237075	0.0013822775613855209	1
HR systems	Complement and coagulation cascades	69	0.7650714521494795	1	1	BINOMIAL	3.2498959806940166	1.759780119592333	0.36340893977100275	2	0.04709994174918865	0.8419631546160762	1
thyroid gland	Complement and coagulation cascades	69	1	0.6962422698871805	1	BINOMIAL	2.896728861596599	1.6658690266059926	0.9743950919822131	6	0.041981577704298535	0.06962422698871805	1
pancreas	Complement and coagulation cascades	69	1	0.07938338970494657	1	BINOMIAL	1.7733732643615572	1.314456423201462	0.9996059961481782	7	0.02570106180234141	0.001984584742623664	1
prostate gland	Complement and coagulation cascades	69	1	1	1	BINOMIAL	2.8502297530155087	1.6530255235020441	0.8436871838454716	4	0.04130767757993491	0.31850869838355816	1
skin	Allograft rejection	34	1	5.533637510880177E-5	1	BINOMIAL	4.213853509922566	1.9213541328837396	0.999999260137602	15	0.12393686793889899	4.496080477590143E-6	1
liver	Allograft rejection	33	1	5.913502851725078E-4	1	BINOMIAL	3.422236392093212	1.7513812645478877	0.9999877164255351	12	0.10370413309373369	6.736901982977938E-5	1
testis	Allograft rejection	37	1	4.9161813200011824E-9	1	BINOMIAL	3.5177867902665123	1.7841894771067837	0.9999999999884244	19	0.09507531865585168	1.2367751748430648E-10	1
kidney	Allograft rejection	34	1	6.21015766303779E-7	1	BINOMIAL	2.7737485719121566	1.596077639870617	0.9999999979780998	15	0.08158084035035755	1.9406742696993095E-8	1
adrenal cortex	Allograft rejection	34	1	1	1	BINOMIAL	5.084246604324462	2.0794146589665345	0.2306893959976847	3	0.1495366648330724	0.9013057945772144	1
brain, nos	Allograft rejection	34	1	0.26295572069022444	1	BINOMIAL	3.366479075868489	1.7415941582630914	0.9840446380998115	7	0.09901409046672026	0.046017251120789276	1
colon, nos	Allograft rejection	37	1	0.6402956602864263	1	BINOMIAL	3.218807647157471	1.714289390841605	0.9019307552625425	5	0.08699480127452625	0.21609978534666885	1
ovary	Allograft rejection	34	1	0.017862206589994815	1	BINOMIAL	2.8357408980979146	1.612212255167195	0.9996726420583082	9	0.08340414406170338	0.0014885172158329012	1
urinary bladder	Allograft rejection	36	1	0.17741708054917404	1	BINOMIAL	2.4026533224717794	1.497430916798273	0.991163259901486	6	0.06674037006866054	0.03051121767406178	1
breast	Allograft rejection	37	1	0.038508721818046036	1	BINOMIAL	1.3306574616681384	1.132608527124121	0.9996906507609775	6	0.03596371518021996	0.0019254360909023017	1
lung	Allograft rejection	37	1	1	1	BINOMIAL	0.8986599664991625	0.9363937296319715	0.7734518879318119	1	0.024288107202680067	0.5973764747808037	1
bones and joints	Allograft rejection	34	1	0.0012410281141465938	1	BINOMIAL	3.2290999411726258	1.7095089729285375	0.9999930965155559	12	0.09497352768154782	3.977654212008314E-5	1
cervix uteri	Allograft rejection	34	1	0.7297859198409087	1	BINOMIAL	2.0227647780645706	1.3792839692563503	0.9508651540735635	4	0.05949308170778149	0.14139602196917606	1
mouth, nos	Allograft rejection	33	1	0.775960046437246	1	BINOMIAL	1.0840804303278688	1.0239469656809708	0.977698382453005	3	0.03285092213114754	0.09331165115384604	1
lymph nodes	Allograft rejection	35	0.9999999970897822	4.300729251286223E-6	1	BINOMIAL	2.8224381625441697	1.6108487426345888	0.9999999970897822	15	0.08064109035840485	2.6879557820538896E-8	1
stomach	Allograft rejection	34	1	0.9998874968111394	1	BINOMIAL	1.5945713794880605	1.2327965460967143	0.787365746826747	2	0.046899158220237075	0.4779336462745069	1
HR systems	Allograft rejection	37	1	4.6218230198346655E-4	1	BINOMIAL	1.74269784471998	1.2886492454299705	0.9999993098565886	10	0.04709994174918865	5.777278774793332E-6	1
thyroid gland	Allograft rejection	36	1	0.71988571022563	1	BINOMIAL	1.5113367973547474	1.2032823833827342	0.9833921334683731	4	0.041981577704298535	0.06298999964474263	1
pancreas	Allograft rejection	37	1	1	1	BINOMIAL	0.9509392866866322	0.9625482519381688	0.7540579601078244	1	0.02570106180234141	0.6183963831713863	1
prostate gland	Allograft rejection	37	1	1	1	BINOMIAL	1.5283840704575915	1.2104751439235837	0.9347829262046218	3	0.04130767757993491	0.19571626906886103	1
skin	Graft-versus-host disease	37	1	8.196443929354793E-6	1	BINOMIAL	4.585664113739263	2.00432813333112	0.9999999208944832	17	0.12393686793889899	5.122777455846746E-7	1
liver	Graft-versus-host disease	33	1	6.261355960650083E-4	1	BINOMIAL	3.422236392093212	1.7513812645478877	0.9999877164255351	12	0.10370413309373369	6.736901982977938E-5	1
testis	Graft-versus-host disease	39	1	2.200736364390311E-9	1	BINOMIAL	3.7079374275782158	1.831776213159036	0.9999999999960913	20	0.09507531865585168	4.152332763000587E-11	1
kidney	Graft-versus-host disease	37	1	9.218484553325916E-6	1	BINOMIAL	3.018491092963229	1.6650045204170527	0.999999922740744	14	0.08158084035035755	5.761552845828697E-7	1
adrenal cortex	Graft-versus-host disease	37	0.6600387161561768	1	1	BINOMIAL	5.532856598823679	2.1692145297401844	0.07012911359159378	2	0.1495366648330724	0.981265244054462	1
brain, nos	Graft-versus-host disease	37	1	0.18933540068438504	1	BINOMIAL	3.6635213472686496	1.81680519406001	0.99130743772705	8	0.09901409046672026	0.026033617594102942	1
colon, nos	Graft-versus-host disease	39	1	0.2701445534993318	1	BINOMIAL	3.3927972497065237	1.7600117974614673	0.9825558425509914	7	0.08699480127452625	0.048963700321753886	1
ovary	Graft-versus-host disease	37	1	0.0313175797469185	1	BINOMIAL	3.085953330283025	1.681835911781053	0.9993102620082243	9	0.08340414406170338	0.002810552028569609	1
urinary bladder	Graft-versus-host disease	38	1	0.08892640879441455	1	BINOMIAL	2.5361340626091007	1.538464018664991	0.9968525094641113	7	0.06674037006866054	0.011894615189061819	1
breast	Graft-versus-host disease	40	1	0.042188060421374705	1	BINOMIAL	1.4385486072087983	1.1776302708516961	0.9994901889156388	6	0.03596371518021996	0.002900429153969511	1
lung	Graft-versus-host disease	40	1	1	1	BINOMIAL	0.9715242881072027	0.9736158390492873	0.7463816860771838	1	0.024288107202680067	0.6260065960086367	1
bones and joints	Graft-versus-host disease	37	1	0.0022839433956486585	1	BINOMIAL	3.5140205242172695	1.7833344046159694	0.9999798375915995	12	0.09497352768154782	1.0248463954833723E-4	1
cervix uteri	Graft-versus-host disease	37	1	0.4634374072265918	1	BINOMIAL	2.201244023187915	1.4388485787801408	0.979016080642903	5	0.05949308170778149	0.06661912728882258	1
mouth, nos	Graft-versus-host disease	36	1	0.3612891778885757	1	BINOMIAL	1.1826331967213115	1.0694777256521568	0.9938313231047541	4	0.03285092213114754	0.029726324762984074	1
lymph nodes	Graft-versus-host disease	38	1	5.8679795023709E-5	1	BINOMIAL	3.0643614336193843	1.6784659622286275	0.9999998986786542	14	0.08064109035840485	7.334974377963626E-7	1
stomach	Graft-versus-host disease	34	1	1	1	BINOMIAL	1.5945713794880605	1.2327965460967143	0.787365746826747	2	0.046899158220237075	0.4779336462745069	1
HR systems	Graft-versus-host disease	39	1	5.157461749393403E-4	1	BINOMIAL	1.8368977282183572	1.3230192561788567	0.9999987603920486	10	0.04709994174918865	9.67024078011263E-6	1
thyroid gland	Graft-versus-host disease	38	1	0.6963885126747157	1	BINOMIAL	1.5952999527633442	1.2362551289417352	0.9793533745347828	4	0.041981577704298535	0.07399127947168854	1
pancreas	Graft-versus-host disease	40	1	1	1	BINOMIAL	1.0280424720936563	1.0008100164281657	0.7253290470066434	1	0.02570106180234141	0.6470695173608392	1
prostate gland	Graft-versus-host disease	39	1	1	1	BINOMIAL	1.6109994256174613	1.242760146111306	0.9237813960851632	3	0.04130767757993491	0.21729163280083155	1
skin	Viral myocarditis	68	1	3.3003438493722927E-7	1	BINOMIAL	8.427707019845132	2.717205072845782	0.9999999974731544	27	0.12393686793889899	1.2376289435146098E-8	1
liver	Viral myocarditis	65	1	0.010695461953324496	1	BINOMIAL	6.74076865109269	2.457991676500493	0.9991990500699486	15	0.10370413309373369	0.002301555103879955	1
testis	Viral myocarditis	70	1	5.6424241264524634E-8	1	BINOMIAL	6.655272305909618	2.454082347983416	0.9999999995539025	25	0.09507531865585168	2.484086093406745E-9	1
kidney	Viral myocarditis	68	1	4.4029359045670585E-7	1	BINOMIAL	5.547497143824313	2.257194644905467	0.9999999980697051	22	0.08158084035035755	1.1007339761417646E-8	1
adrenal cortex	Viral myocarditis	68	1	0.8594426752173464	1	BINOMIAL	10.168493208648924	2.940736412507897	0.5604626602486593	10	0.1495366648330724	0.5747522890516004	1
brain, nos	Viral myocarditis	68	1	0.16112495841284097	1	BINOMIAL	6.732958151736978	2.462986078765418	0.9938080267800646	13	0.09901409046672026	0.015105464851203839	1
colon, nos	Viral myocarditis	70	1	0.7116821130147273	1	BINOMIAL	6.089636089216837	2.357937532633389	0.8472847627354076	8	0.08699480127452625	0.2624327791741807	1
ovary	Viral myocarditis	68	1	0.0063638260094436615	1	BINOMIAL	5.671481796195829	2.28001243668156	0.9998806493378202	15	0.08340414406170338	4.0793756470792705E-4	1
urinary bladder	Viral myocarditis	69	1	0.05366421808779719	1	BINOMIAL	4.605085534737578	2.0730992310913043	0.9980742893631124	11	0.06674037006866054	0.0058107752069589316	1
breast	Viral myocarditis	70	1	0.23777947898844884	1	BINOMIAL	2.517460062615397	1.557858416527612	0.987090398773707	6	0.03596371518021996	0.04012528707930074	1
lung	Viral myocarditis	70	0.9689286568738663	1	1	BINOMIAL	1.7001675041876048	1.2879726913189515	0.4905201325423948	1	0.024288107202680067	0.8211405463499561	1
bones and joints	Viral myocarditis	68	1	0.11358559479148424	1	BINOMIAL	6.4581998823452516	2.417610774514038	0.9957111681609525	13	0.09497352768154782	0.010921691806873484	1
cervix uteri	Viral myocarditis	68	1	1	1	BINOMIAL	4.045529556129141	1.9506020956861256	0.7827226231239015	5	0.05949308170778149	0.3802736669692117	1
mouth, nos	Viral myocarditis	63	1	1	1	BINOMIAL	2.069608094262295	1.414786047399285	0.9439631725333266	4	0.03285092213114754	0.15270961556208668	1
lymph nodes	Viral myocarditis	68	1	1.6365767128892277E-4	1	BINOMIAL	5.48359414437153	2.2453042407403156	0.9999988422009367	18	0.08064109035840485	5.114302227778837E-6	1
stomach	Viral myocarditis	62	1	0.053026986696826116	1	BINOMIAL	2.9077478096546985	1.6647452913479452	0.9994115167054531	9	0.046899158220237075	0.0023345214269042945	1
HR systems	Viral myocarditis	70	1	0.008326736557362172	1	BINOMIAL	3.2969959224432053	1.772486278239924	0.9999015288561489	11	0.04709994174918865	4.163368278681086E-4	1
thyroid gland	Viral myocarditis	69	1	0.09392282090266836	1	BINOMIAL	2.896728861596599	1.6658690266059926	0.9994031044531083	9	0.041981577704298535	0.002348070522566709	1
pancreas	Viral myocarditis	70	1	1	1	BINOMIAL	1.7990743261638986	1.323947206545697	0.8939726260982808	3	0.02570106180234141	0.26840917371378	1
prostate gland	Viral myocarditis	70	1	1	1	BINOMIAL	2.8915374305954433	1.6649608808323677	0.8369872486375618	4	0.04130767757993491	0.32793269517271695	1
skin	Antigen processing and presentation	78	1	0.0011036317925270447	1	BINOMIAL	9.667075699234122	2.910149242726703	0.9999514800454008	22	0.12393686793889899	1.448516727691746E-4	1
liver	Antigen processing and presentation	66	1	0.005211651186815199	1	BINOMIAL	6.844472784186424	2.4768271372097646	0.9996853593157857	16	0.10370413309373369	9.565688887192455E-4	1
testis	Antigen processing and presentation	81	1	3.1137224847234586E-10	1	BINOMIAL	7.701100811123986	2.6398704887750712	0.9999999999993631	31	0.09507531865585168	3.916632056255923E-12	1
kidney	Antigen processing and presentation	78	1	1.4231090670809954E-4	1	BINOMIAL	6.363305547327889	2.4174742466820174	0.9999968050654034	19	0.08158084035035755	1.2452204336958709E-5	1
adrenal cortex	Antigen processing and presentation	78	1	0.9884563008757905	1	BINOMIAL	11.663859856979647	3.149553167496392	0.3683168643614436	10	0.1495366648330724	0.7475200775373165	1
brain, nos	Antigen processing and presentation	78	1	0.3973042490562118	1	BINOMIAL	7.72309905640418	2.637878584724842	0.9576428957312354	12	0.09901409046672026	0.08194400136784369	1
colon, nos	Antigen processing and presentation	81	1	0.6995740281635631	1	BINOMIAL	7.046578903236626	2.5364469582240994	0.835076690504399	9	0.08699480127452625	0.2710849359133807	1
ovary	Antigen processing and presentation	78	1	0.008907927462738028	1	BINOMIAL	6.505523236812864	2.4419122915397606	0.9997979910004904	16	0.08340414406170338	6.281230903212713E-4	1
urinary bladder	Antigen processing and presentation	80	1	0.055277485148211576	1	BINOMIAL	5.339229605492843	2.232238214380513	0.997603406845201	12	0.06674037006866054	0.006689631960611593	1
breast	Antigen processing and presentation	82	1	0.044185044670161176	1	BINOMIAL	2.9490246447780364	1.686109949675225	0.999273332185279	9	0.03596371518021996	0.0027615652918850735	1
lung	Antigen processing and presentation	82	0.9817306650874111	1	1	BINOMIAL	1.9916247906197655	1.3940057367879364	0.40496389934855714	1	0.024288107202680067	0.8668408290315912	1
bones and joints	Antigen processing and presentation	78	1	3.3326346584525585E-4	1	BINOMIAL	7.40793515916073	2.589281256306288	0.9999977248215007	21	0.09497352768154782	8.545217072955279E-6	1
cervix uteri	Antigen processing and presentation	78	1	0.0850597281738894	1	BINOMIAL	4.640460373206956	2.089111075328938	0.9978403089481117	11	0.05949308170778149	0.006379479613041705	1
mouth, nos	Antigen processing and presentation	76	1	0.0012110378301123706	1	BINOMIAL	2.4966700819672134	1.553915109495156	0.9999930836354277	11	0.03285092213114754	3.832398196558135E-5	1
lymph nodes	Antigen processing and presentation	80	1	0.16665486491820114	1	BINOMIAL	6.4512872286723875	2.4353743844298346	0.9954168413288952	13	0.08064109035840485	0.011457521963126329	1
stomach	Antigen processing and presentation	73	1	0.2771885401278657	1	BINOMIAL	3.4236385500773063	1.8063977369417643	0.9929417240873246	8	0.046899158220237075	0.020919889820970997	1
HR systems	Antigen processing and presentation	81	1	0.009270190088207958	1	BINOMIAL	3.8150952816842807	1.9066736784644998	0.9998964804167624	12	0.04709994174918865	4.0557081635909817E-4	1
thyroid gland	Antigen processing and presentation	80	1	1	1	BINOMIAL	3.3585262163438827	1.793747470247838	0.8801364111560668	5	0.041981577704298535	0.24554413680806192	1
pancreas	Antigen processing and presentation	82	1	1	1	BINOMIAL	2.1074870677919955	1.4329418733553145	0.9395937591069266	4	0.02570106180234141	0.16054514936385714	1
prostate gland	Antigen processing and presentation	81	1	1	1	BINOMIAL	3.3459218839747273	1.791007990374094	0.8816255493220184	5	0.04130767757993491	0.2432228633564582	1
