samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-02-0068	GOLGA5	-	-	-	-
TCGA-06-0879	GOLGA5	-	-	-	-
TCGA-02-0015	GOLGA5	-	-	-	-
TCGA-02-0027	GOLGA5	-	-	-	-
TCGA-28-6450	GOLGA5	-	-	-	-
TCGA-19-5958	GOLGA5	-	-	-	-
TCGA-16-1056	GOLGA5	-	-	-	-
TCGA-02-0037	GOLGA5	-	-	-	-
TCGA-12-1091	GOLGA5	-	-	-	-
TCGA-12-0703	GOLGA5	-	-	-	-
TCGA-08-0521	GOLGA5	-	-	-	-
TCGA-12-1098	GOLGA5	-	-	-	-
TCGA-32-2638	GOLGA5	-	-	-	-0.535
TCGA-06-5856	GOLGA5	-	-	-	-0.919
TCGA-26-5132	GOLGA5	-	-	-	-0.307
TCGA-02-0102	GOLGA5	-	-	-	-
TCGA-06-6390	GOLGA5	-	-	-	-
TCGA-02-2485	GOLGA5	-	-	-	-0.417
TCGA-32-1970	GOLGA5	-	-	-	-0.848
TCGA-19-2625	GOLGA5	-	-	-	-0.611
TCGA-27-1835	GOLGA5	-	-	-	-0.627
TCGA-28-5219	GOLGA5	-	-	-	-
TCGA-06-0157	GOLGA5	-	-	-	-0.665
TCGA-19-2621	GOLGA5	-	-	-	-
TCGA-32-1977	GOLGA5	-	-	-	-
TCGA-06-0402	GOLGA5	-	-	-	-
TCGA-12-1600	GOLGA5	-	-	-	-
TCGA-02-0021	GOLGA5	-	-	-	-
TCGA-02-0269	GOLGA5	-	-	-	-
TCGA-08-0356	GOLGA5	-	-	-	-
TCGA-06-1804	GOLGA5	-	-	-	-1.315
TCGA-12-0820	GOLGA5	-	-	-	-
TCGA-76-4928	GOLGA5	-	-	-	-0.746
TCGA-02-0266	GOLGA5	-	-	-	-
TCGA-19-4068	GOLGA5	-	-	-	-
TCGA-12-0656	GOLGA5	-	-	-	-
TCGA-02-0070	GOLGA5	-	-	-	-
TCGA-08-0516	GOLGA5	-	-	-	-
TCGA-06-0152	GOLGA5	-	-	-	-0.547
TCGA-06-0155	GOLGA5	-	-	-	-
TCGA-06-0210	GOLGA5	-	-	-	-0.121
TCGA-28-1753	GOLGA5	-	-	-	-0.654
TCGA-06-0644	GOLGA5	-	-	-	-0.626
TCGA-28-5216	GOLGA5	-	-	-	-0.893
TCGA-06-0154	GOLGA5	-	-	-	-
TCGA-06-0750	GOLGA5	-	-	-	-1.147
TCGA-06-0412	GOLGA5	-	-	-	-
TCGA-32-4213	GOLGA5	-	-	-	-0.887
TCGA-06-0143	GOLGA5	-	-	-	-
TCGA-26-5139	GOLGA5	-	-	-	-0.349
TCGA-16-1045	GOLGA5	-	-	-	-1.106
TCGA-28-5209	GOLGA5	-	-	-	-0.397
TCGA-14-1823	GOLGA5	-	-	-	-0.426
TCGA-06-0878	GOLGA5	-	-	-	-0.96
TCGA-14-1452	GOLGA5	-	-	-	-
TCGA-12-0778	GOLGA5	-	-	-	-
TCGA-02-0064	GOLGA5	-	-	-	-
TCGA-06-0124	GOLGA5	-	-	-	-
TCGA-02-2486	GOLGA5	-	-	-	-0.262
TCGA-02-0106	GOLGA5	-	-	-	-
TCGA-28-5208	GOLGA5	-	-	-	-0.18
TCGA-32-2494	GOLGA5	-	-	-	-
TCGA-41-3393	GOLGA5	-	-	-	-
TCGA-06-0122	GOLGA5	-	-	-	-
TCGA-02-0116	GOLGA5	-	-	-	-
TCGA-16-1060	GOLGA5	-	-	-	-
TCGA-32-2615	GOLGA5	-	-	-	-0.883
TCGA-06-2561	GOLGA5	-	-	-	-1.019
TCGA-06-5418	GOLGA5	-	-	-	0.064
TCGA-14-1396	GOLGA5	-	-	-	-
TCGA-06-0175	GOLGA5	-	-	-	-
TCGA-27-2524	GOLGA5	-	-	-	-0.859
TCGA-06-1802	GOLGA5	-	-	-	-
TCGA-06-2562	GOLGA5	-	-	-	-0.128
TCGA-08-0510	GOLGA5	-	-	-	-
TCGA-12-1095	GOLGA5	-	-	-	-
TCGA-12-0620	GOLGA5	-	-	-	-
TCGA-06-1086	GOLGA5	-	-	-	-
TCGA-02-0051	GOLGA5	-	-	-	-
TCGA-19-0962	GOLGA5	-	-	-	-
TCGA-28-1750	GOLGA5	-	-	-	-
TCGA-02-0086	GOLGA5	-	-	-	-
TCGA-06-0397	GOLGA5	-	-	-	-
TCGA-06-2557	GOLGA5	-	-	-	-0.982
TCGA-28-5214	GOLGA5	-	-	-	-
TCGA-06-0140	GOLGA5	-	-	-	-
TCGA-02-0006	GOLGA5	-	-	-	-
TCGA-02-0099	GOLGA5	-	-	-	-
TCGA-26-1438	GOLGA5	-	-	-	-
TCGA-02-0330	GOLGA5	-	-	-	-
TCGA-12-0772	GOLGA5	-	-	-	-
TCGA-02-0039	GOLGA5	-	-	-	-
TCGA-02-0337	GOLGA5	-	-	-	-
TCGA-28-5207	GOLGA5	-	-	-	-0.971
TCGA-27-1838	GOLGA5	-	-	-	-
TCGA-12-0619	GOLGA5	-	-	-	-0.23
TCGA-14-1034	GOLGA5	-	-	-	-0.333
TCGA-06-0184	GOLGA5	-	-	-	-0.531
TCGA-06-0190	GOLGA5	-	-	-	0.387
TCGA-27-2519	GOLGA5	-	-	-	-1.047
TCGA-02-0055	GOLGA5	-	-	-	-0.267
TCGA-76-6193	GOLGA5	-	-	-	-
TCGA-28-2509	GOLGA5	-	-	-	-0.438
TCGA-02-0033	GOLGA5	-	-	-	-
TCGA-32-2491	GOLGA5	-	-	-	-
TCGA-26-5136	GOLGA5	-	-	-	-0.515
TCGA-19-2623	GOLGA5	-	-	-	-
TCGA-06-0130	GOLGA5	-	-	-	-1.7
TCGA-14-0871	GOLGA5	-	-	-	-0.2
TCGA-06-0189	GOLGA5	-	-	-	-
TCGA-28-5215	GOLGA5	-	-	-	-0.819
TCGA-06-2569	GOLGA5	-	-	-	1.003
TCGA-32-2632	GOLGA5	-	-	-	-0.535
TCGA-14-1037	GOLGA5	-	-	-	-
TCGA-02-2470	GOLGA5	-	-	-	-
TCGA-06-0149	GOLGA5	-	-	-	-
TCGA-12-1092	GOLGA5	-	-	-	-
TCGA-12-0775	GOLGA5	-	-	-	-
TCGA-06-0881	GOLGA5	-	-	-	-
TCGA-14-0789	GOLGA5	-	-	-	-0.383
TCGA-76-6282	GOLGA5	-	-	-	-
TCGA-06-0650	GOLGA5	-	-	-	-
TCGA-28-2513	GOLGA5	-	-	-	-0.297
TCGA-12-0829	GOLGA5	-	-	-	-
TCGA-32-2616	GOLGA5	-	-	-	-1.305
TCGA-27-1832	GOLGA5	-	-	-	-0.872
TCGA-06-0645	GOLGA5	-	-	-	-0.63
TCGA-28-2501	GOLGA5	-	-	-	-
TCGA-06-0169	GOLGA5	-	-	-	-
TCGA-14-0736	GOLGA5	-	-	-	-0.952
TCGA-19-1388	GOLGA5	-	-	-	-
TCGA-12-0776	GOLGA5	-	-	-	-
TCGA-08-0390	GOLGA5	-	-	-	-
TCGA-06-0194	GOLGA5	-	-	-	-
TCGA-06-0409	GOLGA5	-	-	-	-
TCGA-14-0783	GOLGA5	-	-	-	-
TCGA-08-0352	GOLGA5	-	-	-	-
TCGA-19-1790	GOLGA5	-	-	-	-
TCGA-28-5213	GOLGA5	-	-	-	-0.669
TCGA-06-0192	GOLGA5	-	-	-	-
TCGA-41-3915	GOLGA5	-	-	-	-0.44
TCGA-41-4097	GOLGA5	-	-	-	-1.15
TCGA-28-2502	GOLGA5	-	-	-	-
TCGA-06-5412	GOLGA5	-	-	-	-0.127
TCGA-19-5955	GOLGA5	-	-	-	-
TCGA-06-0168	GOLGA5	-	-	-	-1.076
TCGA-14-0781	GOLGA5	-	-	-	-0.368
TCGA-02-0079	GOLGA5	-	-	-	-
TCGA-12-1096	GOLGA5	-	-	-	-
TCGA-19-5947	GOLGA5	-	-	-	-
TCGA-27-2527	GOLGA5	-	-	-	-
TCGA-06-0206	GOLGA5	-	-	-	-
TCGA-06-5410	GOLGA5	-	-	-	-0.42
TCGA-32-1986	GOLGA5	-	-	-	-
TCGA-32-2498	GOLGA5	-	-	-	-
TCGA-06-0141	GOLGA5	-	-	-	-0.808
TCGA-28-5218	GOLGA5	-	-	-	-0.237
TCGA-32-4209	GOLGA5	-	-	-	-
TCGA-08-0392	GOLGA5	-	-	-	-
TCGA-08-0346	GOLGA5	-	-	-	-
TCGA-12-0827	GOLGA5	-	-	-	-
TCGA-02-0332	GOLGA5	-	-	-	-
TCGA-12-1088	GOLGA5	-	-	-	-
TCGA-12-1090	GOLGA5	-	-	-	-
TCGA-02-0059	GOLGA5	-	-	-	-
TCGA-02-0025	GOLGA5	-	-	-	-
TCGA-19-1389	GOLGA5	-	-	-	-0.828
TCGA-06-0139	GOLGA5	-	-	-	-
TCGA-06-0176	GOLGA5	-	-	-	-
TCGA-06-1800	GOLGA5	-	-	-	-
TCGA-06-5858	GOLGA5	-	-	-	-0.116
TCGA-19-1787	GOLGA5	-	-	-	-0.663
TCGA-06-0214	GOLGA5	-	-	-	-
TCGA-12-0670	GOLGA5	-	-	-	-
TCGA-14-0817	GOLGA5	-	-	-	-0.666
TCGA-06-0221	GOLGA5	-	-	-	-0.958
TCGA-06-0188	GOLGA5	-	-	-	-
TCGA-76-4929	GOLGA5	-	-	-	-1.168
TCGA-14-1459	GOLGA5	-	-	-	-
TCGA-27-1834	GOLGA5	-	-	-	-0.9
TCGA-12-0821	GOLGA5	-	-	-	-0.845
TCGA-19-2620	GOLGA5	-	-	-	-0.279
TCGA-06-0185	GOLGA5	-	-	-	-
TCGA-14-1829	GOLGA5	-	-	-	-0.268
TCGA-27-1831	GOLGA5	-	-	-	-0.508
TCGA-06-5413	GOLGA5	-	-	-	-0.06
TCGA-14-2554	GOLGA5	-	-	-	-0.467
TCGA-12-5295	GOLGA5	-	-	-	-1.111
TCGA-06-0208	GOLGA5	-	-	-	-
TCGA-02-0451	GOLGA5	-	-	-	-
TCGA-12-0707	GOLGA5	-	-	-	-
TCGA-12-1097	GOLGA5	-	-	-	-
TCGA-14-1827	GOLGA5	-	-	-	-
TCGA-02-0089	GOLGA5	-	-	-	-
TCGA-12-3649	GOLGA5	-	-	-	-
TCGA-41-3392	GOLGA5	-	-	-	-
TCGA-06-0219	GOLGA5	-	-	-	-1.215
TCGA-16-1063	GOLGA5	-	-	-	-
TCGA-28-5204	GOLGA5	-	-	-	-0.37
TCGA-14-0866	GOLGA5	-	-	-	-
TCGA-12-1089	GOLGA5	-	-	-	-
TCGA-12-0828	GOLGA5	-	-	-	-
TCGA-28-2506	GOLGA5	-	-	-	-
TCGA-12-1599	GOLGA5	-	-	-	-
TCGA-19-0963	GOLGA5	-	-	-	-
TCGA-12-5301	GOLGA5	-	-	-	-
TCGA-06-0171	GOLGA5	-	-	-	-0.553
TCGA-08-0520	GOLGA5	-	-	-	-
TCGA-06-5859	GOLGA5	-	-	-	-1.264
TCGA-06-2566	GOLGA5	-	-	-	-
TCGA-02-0324	GOLGA5	-	-	-	-
TCGA-12-3651	GOLGA5	-	-	-	-
TCGA-27-2526	GOLGA5	-	-	-	-0.597
TCGA-06-0173	GOLGA5	-	-	-	-
TCGA-06-0162	GOLGA5	-	-	-	-
TCGA-06-0182	GOLGA5	-	-	-	-
TCGA-06-0138	GOLGA5	-	-	-	-1.072
TCGA-06-0939	GOLGA5	-	-	-	-
TCGA-32-4211	GOLGA5	-	-	-	-
TCGA-12-0826	GOLGA5	-	-	-	-
TCGA-02-0052	GOLGA5	-	-	-	-
TCGA-06-0237	GOLGA5	-	-	-	-
TCGA-06-2567	GOLGA5	-	-	-	-0.615
TCGA-06-0195	GOLGA5	-	-	-	-
TCGA-19-1791	GOLGA5	-	-	-	-
TCGA-27-2518	GOLGA5	-	-	-	-
TCGA-06-5411	GOLGA5	-	-	-	-0.821
TCGA-32-1982	GOLGA5	-	-	-	-0.841
TCGA-06-0142	GOLGA5	-	-	-	-
TCGA-26-1799	GOLGA5	-	-	-	-
TCGA-08-0386	GOLGA5	-	-	-	-1.085
TCGA-12-1598	GOLGA5	-	-	-	-
TCGA-02-0083	GOLGA5	-	-	-	-
TCGA-08-0349	GOLGA5	-	-	-	-
TCGA-06-0133	GOLGA5	-	-	-	-
TCGA-06-0179	GOLGA5	-	-	-	-
TCGA-06-0240	GOLGA5	-	-	-	-
TCGA-14-2555	GOLGA5	-	-	-	-
TCGA-28-1752	GOLGA5	-	-	-	-
TCGA-06-0132	GOLGA5	-	-	-	-0.844
TCGA-06-0649	GOLGA5	-	-	-	-1.207
TCGA-76-4927	GOLGA5	-	-	-	-0.457
TCGA-06-0749	GOLGA5	-	-	-	-0.927
TCGA-06-0213	GOLGA5	-	-	-	-
TCGA-06-0882	GOLGA5	-	-	-	-0.718
TCGA-14-0812	GOLGA5	-	-	-	-
TCGA-12-0773	GOLGA5	-	-	-	-
TCGA-32-1980	GOLGA5	-	-	-	-0.96
TCGA-08-0389	GOLGA5	-	-	-	-
TCGA-08-0380	GOLGA5	-	-	-	-
TCGA-14-3476	GOLGA5	-	-	-	-
TCGA-06-0167	GOLGA5	-	-	-	-
TCGA-06-0178	GOLGA5	-	-	-	-1.441
TCGA-06-0648	GOLGA5	-	-	-	-
TCGA-06-0646	GOLGA5	-	-	-	-1.137
TCGA-41-2575	GOLGA5	-	-	-	-
TCGA-27-1836	GOLGA5	-	-	-	-
TCGA-14-0813	GOLGA5	-	-	-	-
TCGA-76-4934	GOLGA5	-	-	-	-
TCGA-14-1825	GOLGA5	-	-	-	-0.418
TCGA-76-4925	GOLGA5	-	-	-	-0.1
TCGA-32-4210	GOLGA5	-	-	-	-
TCGA-06-0241	GOLGA5	-	-	-	-
TCGA-19-1390	GOLGA5	-	-	-	-1.178
TCGA-27-1830	GOLGA5	-	-	-	-0.206
TCGA-27-2521	GOLGA5	-	-	-	-0.562
TCGA-02-2483	GOLGA5	-	-	-	-0.543
TCGA-14-4157	GOLGA5	-	-	-	-
TCGA-14-1401	GOLGA5	-	-	-	-
TCGA-76-4935	GOLGA5	-	-	-	-
TCGA-19-1387	GOLGA5	-	-	-	-
TCGA-12-3650	GOLGA5	-	-	-	-0.992
TCGA-08-0353	GOLGA5	-	-	-	-
TCGA-06-0745	GOLGA5	-	-	-	-0.749
TCGA-32-5222	GOLGA5	-	-	-	-0.079
TCGA-06-0216	GOLGA5	-	-	-	-
TCGA-02-0048	GOLGA5	-	-	-	-
TCGA-76-6191	GOLGA5	-	-	-	-
TCGA-14-0865	GOLGA5	-	-	-	-
TCGA-08-0359	GOLGA5	-	-	-	-
TCGA-02-0446	GOLGA5	-	-	-	-
TCGA-06-0410	GOLGA5	-	-	-	-
TCGA-02-0024	GOLGA5	-	-	-	-
TCGA-02-0014	GOLGA5	-	-	-	-
TCGA-08-0347	GOLGA5	-	-	-	-
TCGA-26-5134	GOLGA5	-	-	-	-1.547
TCGA-14-1455	GOLGA5	-	-	-	-
TCGA-02-0440	GOLGA5	-	-	-	-
TCGA-02-0047	GOLGA5	-	-	-	-0.723
TCGA-14-1795	GOLGA5	-	-	-	-
TCGA-02-0104	GOLGA5	-	-	-	-
TCGA-02-0281	GOLGA5	-	-	-	-
TCGA-08-0517	GOLGA5	-	-	-	-
TCGA-19-5956	GOLGA5	-	-	-	-
TCGA-08-0348	GOLGA5	-	-	-	-
TCGA-76-6285	GOLGA5	-	-	-	-
TCGA-06-0413	GOLGA5	-	-	-	-
TCGA-06-1801	GOLGA5	-	-	-	-
TCGA-32-1976	GOLGA5	-	-	-	-
TCGA-08-0345	GOLGA5	-	-	-	-
TCGA-15-1449	GOLGA5	-	-	-	-
TCGA-32-4208	GOLGA5	-	-	-	-
TCGA-06-0174	GOLGA5	-	-	-	-0.443
TCGA-12-0616	GOLGA5	-	-	-	-1.136
TCGA-19-2624	GOLGA5	-	-	-	-0.471
TCGA-41-2571	GOLGA5	-	-	-	-1.341
TCGA-06-0686	GOLGA5	-	-	-	-0.748
TCGA-12-1602	GOLGA5	-	-	-	-
TCGA-06-0177	GOLGA5	-	-	-	-
TCGA-19-0957	GOLGA5	-	-	-	-0.205
TCGA-26-5135	GOLGA5	-	-	-	-1.044
TCGA-02-0321	GOLGA5	-	-	-	-
TCGA-02-0060	GOLGA5	-	-	-	-
TCGA-14-1451	GOLGA5	-	-	-	-
TCGA-12-0618	GOLGA5	-	-	-	-0.647
TCGA-12-3646	GOLGA5	-	-	-	-
TCGA-06-0129	GOLGA5	-	-	-	-1.036
TCGA-02-0003	GOLGA5	-	-	-	-
TCGA-14-1456	GOLGA5	-	-	-	-
TCGA-06-2559	GOLGA5	-	-	-	-0.239
TCGA-16-0846	GOLGA5	-	-	-	-0.776
TCGA-32-2634	GOLGA5	-	-	-	-0.501
TCGA-06-0875	GOLGA5	-	-	-	-
TCGA-06-2558	GOLGA5	-	-	-	-0.487
TCGA-06-2570	GOLGA5	-	-	-	-0.856
TCGA-41-5651	GOLGA5	-	-	-	-0.449
TCGA-06-5417	GOLGA5	-	-	-	-0.383
TCGA-26-5133	GOLGA5	-	-	-	-0.758
TCGA-06-0128	GOLGA5	-	-	-	-
TCGA-19-2629	GOLGA5	-	-	-	-0.966
TCGA-15-1444	GOLGA5	-	-	-	-0.584
TCGA-06-6389	GOLGA5	-	-	-	-
TCGA-26-1442	GOLGA5	-	-	-	-0.574
TCGA-06-0238	GOLGA5	-	-	-	-0.67
TCGA-02-0007	GOLGA5	-	-	-	-
TCGA-02-0046	GOLGA5	-	-	-	-
TCGA-14-1794	GOLGA5	-	-	-	-
TCGA-12-1099	GOLGA5	-	-	-	-
TCGA-06-1087	GOLGA5	-	-	-	-
TCGA-06-0166	GOLGA5	-	-	-	-
TCGA-76-6192	GOLGA5	-	-	-	-
TCGA-12-1597	GOLGA5	-	-	-	-1.033
TCGA-41-2573	GOLGA5	-	-	-	-
TCGA-28-2510	GOLGA5	-	-	-	-0.756
TCGA-02-0074	GOLGA5	-	-	-	-
TCGA-19-0960	GOLGA5	-	-	-	-
TCGA-02-0069	GOLGA5	-	-	-	-
TCGA-16-0848	GOLGA5	-	-	-	-
TCGA-08-0524	GOLGA5	-	-	-	-
TCGA-14-3477	GOLGA5	-	-	-	-
TCGA-08-0245	GOLGA5	-	-	-	-
TCGA-02-0339	GOLGA5	-	-	-	-
TCGA-06-6391	GOLGA5	-	-	-	-
TCGA-16-0850	GOLGA5	-	-	-	-
TCGA-08-0350	GOLGA5	-	-	-	-
TCGA-28-1756	GOLGA5	-	-	-	-
TCGA-76-4932	GOLGA5	-	-	-	-0.427
TCGA-02-0011	GOLGA5	-	-	-	-
TCGA-06-0146	GOLGA5	-	-	-	-
TCGA-02-0087	GOLGA5	-	-	-	-
TCGA-19-1392	GOLGA5	-	-	-	-
TCGA-06-1805	GOLGA5	-	-	-	-
TCGA-28-1746	GOLGA5	-	-	-	-
TCGA-19-5960	GOLGA5	-	-	-	-0.863
TCGA-02-0026	GOLGA5	-	-	-	-
TCGA-06-0414	GOLGA5	-	-	-	-
TCGA-02-0010	GOLGA5	-	-	-	-
TCGA-08-0344	GOLGA5	-	-	-	-
TCGA-08-0351	GOLGA5	-	-	-	-
TCGA-02-0258	GOLGA5	-	-	-	-
TCGA-14-1821	GOLGA5	-	-	-	-
TCGA-32-1973	GOLGA5	-	-	-	-
TCGA-02-2466	GOLGA5	-	-	-	-
TCGA-14-1454	GOLGA5	-	-	-	-
TCGA-16-0849	GOLGA5	-	-	-	-
TCGA-12-0818	GOLGA5	-	-	-	-
TCGA-06-5416	GOLGA5	-	-	-	-0.914
TCGA-02-0071	TOM1	-	-	-	-
TCGA-32-1978	TOM1	-	-	-	-
TCGA-06-0187	TOM1	-	-	-	0.012
TCGA-06-0743	TOM1	-	-	-	-0.089
TCGA-06-2563	TOM1	-	-	-	-0.351
TCGA-06-0876	TOM1	-	-	-	-
TCGA-06-5408	TOM1	-	-	-	-0.516
TCGA-06-0744	TOM1	-	-	-	-0.767
TCGA-32-1991	TOM1	-	-	-	-
TCGA-19-5954	TOM1	-	-	-	-
TCGA-08-0357	TOM1	-	-	-	-
TCGA-08-0514	TOM1	-	-	-	-
TCGA-12-0692	TOM1	-	-	-	-
TCGA-28-5220	TOM1	-	-	-	0.012
TCGA-76-4926	TOM1	-	-	-	-0.484
TCGA-76-4931	TOM1	-	-	-	-0.03
TCGA-06-2565	TOM1	-	-	-	-0.435
TCGA-16-1048	TOM1	-	-	-	-
TCGA-26-1439	TOM1	-	-	-	-
TCGA-06-0137	TOM1	-	-	-	-
TCGA-14-0786	TOM1	-	-	-	-
TCGA-06-0125	TOM1	-	-	-	-0.462
TCGA-81-5910	TOM1	-	-	-	-
TCGA-06-0211	TOM1	-	-	-	-0.464
TCGA-32-1979	TOM1	-	-	-	-
TCGA-15-0742	TOM1	-	-	-	-0.7
TCGA-06-0158	TOM1	-	-	-	-0.465
TCGA-14-0790	TOM1	-	-	-	-0.421
TCGA-06-0747	TOM1	-	-	-	-0.786
TCGA-27-2528	TOM1	-	-	-	-0.338
TCGA-12-3652	TOM1	-	-	-	-0.198
TCGA-28-1747	TOM1	-	-	-	0.283
TCGA-32-2495	TOM1	-	-	-	-
TCGA-16-0861	TOM1	-	-	-	-
TCGA-02-0333	TOM1	-	-	-	-
TCGA-06-0148	TOM1	-	-	-	-
TCGA-19-5950	TOM1	-	-	-	-
TCGA-14-0787	TOM1	-	-	-	0.045
TCGA-02-0043	TOM1	-	-	-	-
TCGA-02-0260	TOM1	-	-	-	-
TCGA-06-5415	TOM1	-	-	-	-0.309
TCGA-28-1749	TOM1	-	-	-	-
TCGA-28-1757	TOM1	-	-	-	-
TCGA-12-0780	TOM1	-	-	-	-
TCGA-12-5299	TOM1	-	-	-	0.254
TCGA-02-0009	TOM1	-	-	-	-
TCGA-02-0422	TOM1	-	-	-	-
TCGA-02-0038	TOM1	-	-	-	-
TCGA-12-0615	TOM1	-	-	-	-
TCGA-32-4719	TOM1	-	-	-	-
TCGA-19-1786	TOM1	-	-	-	-
TCGA-19-5959	TOM1	-	-	-	-
TCGA-19-5952	TOM1	-	-	-	-
TCGA-27-1837	TOM1	-	-	-	-0.245
TCGA-19-2631	TOM1	-	-	-	-
TCGA-41-2572	TOM1	-	-	-	-0.062
TCGA-12-3653	TOM1	-	-	-	-0.347
TCGA-08-0358	TOM1	-	-	-	-
TCGA-19-2619	TOM1	-	-	-	0.383
TCGA-27-1833	TOM1	-	-	-	-
TCGA-02-0317	TOM1	-	-	-	-
TCGA-06-0877	TOM1	-	-	-	-
TCGA-12-0688	TOM1	-	-	-	-
TCGA-19-5951	TOM1	-	-	-	-
TCGA-14-1453	TOM1	-	-	-	-
TCGA-06-0145	TOM1	-	-	-	-
TCGA-26-1443	TOM1	-	-	-	-
TCGA-87-5896	TOM1	-	-	-	-
TCGA-06-2564	TOM1	-	-	-	-0.307
TCGA-06-0126	TOM1	-	-	-	-
TCGA-27-2523	TOM1	-	-	-	-0.857
TCGA-28-2514	TOM1	-	-	-	-0.196
TCGA-06-5414	TOM1	-	-	-	-0.035
TCGA-02-0290	TOM1	-	-	-	-
TCGA-12-0657	TOM1	-	-	-	-
TCGA-08-0531	TOM1	-	-	-	-
TCGA-12-0819	TOM1	-	-	-	-
TCGA-16-1055	TOM1	-	-	-	-
TCGA-06-0127	TOM1	-	-	-	-
TCGA-02-0023	TOM1	-	-	-	-
TCGA-16-1047	TOM1	-	-	-	-
TCGA-08-0375	TOM1	-	-	-	-
TCGA-19-1386	TOM1	-	-	-	-
TCGA-08-0355	TOM1	-	-	-	-
TCGA-02-0430	TOM1	-	-	-	-
TCGA-15-1446	TOM1	-	-	-	-
TCGA-08-0525	TOM1	-	-	-	-
TCGA-26-1440	TOM1	-	-	-	-
TCGA-19-1789	TOM1	-	-	-	-
TCGA-12-1094	TOM1	-	-	-	-
TCGA-08-0518	TOM1	-	-	-	-
TCGA-08-0354	TOM1	-	-	-	-
TCGA-19-0964	TOM1	-	-	-	-
TCGA-14-1402	TOM1	-	-	-	-0.86
TCGA-08-0244	TOM1	-	-	-	-
TCGA-16-1062	TOM1	-	-	-	-
TCGA-12-3648	TOM1	-	-	-	-
TCGA-28-1755	TOM1	-	-	-	-
TCGA-02-0016	TOM1	-	-	-	-
TCGA-08-0529	TOM1	-	-	-	-
TCGA-08-0246	TOM1	-	-	-	-
TCGA-02-0289	TOM1	-	-	-	-
TCGA-02-0285	TOM1	-	-	-	-
TCGA-02-0068	TOM1	-	-	-	-
TCGA-06-0879	TOM1	-	-	-	-
TCGA-02-0015	TOM1	-	-	-	-
TCGA-02-0027	TOM1	-	-	-	-
TCGA-28-6450	TOM1	-	-	-	-
TCGA-19-5958	TOM1	-	-	-	-
TCGA-16-1056	TOM1	-	-	-	-
TCGA-02-0037	TOM1	-	-	-	-
TCGA-12-1091	TOM1	-	-	-	-
TCGA-12-0703	TOM1	-	-	-	-
TCGA-08-0521	TOM1	-	-	-	-
TCGA-12-1098	TOM1	-	-	-	-
TCGA-32-2638	TOM1	-	-	-	0.274
TCGA-06-5856	TOM1	-	-	-	-0.532
TCGA-26-5132	TOM1	-	-	-	-0.567
TCGA-02-0102	TOM1	-	-	-	-
TCGA-06-6390	TOM1	-	-	-	-
TCGA-02-2485	TOM1	-	-	-	-0.384
TCGA-32-1970	TOM1	-	-	-	-0.121
TCGA-19-2625	TOM1	-	-	-	0.232
TCGA-27-1835	TOM1	-	-	-	-0.849
TCGA-28-5219	TOM1	-	-	-	-
TCGA-06-0157	TOM1	-	-	-	-0.162
TCGA-19-2621	TOM1	-	-	-	-
TCGA-32-1977	TOM1	-	-	-	-
TCGA-06-0402	TOM1	-	-	-	-
TCGA-12-1600	TOM1	-	-	-	-
TCGA-02-0021	TOM1	-	-	-	-
TCGA-02-0269	TOM1	-	-	-	-
TCGA-08-0356	TOM1	-	-	-	-
TCGA-06-1804	TOM1	-	-	-	-0.904
TCGA-12-0820	TOM1	-	-	-	-
TCGA-76-4928	TOM1	-	-	-	-0.163
TCGA-02-0266	TOM1	-	-	-	-
TCGA-19-4068	TOM1	-	-	-	-
TCGA-12-0656	TOM1	-	-	-	-
TCGA-02-0070	TOM1	-	-	-	-
TCGA-08-0516	TOM1	-	-	-	-
TCGA-06-0152	TOM1	-	-	-	-0.136
TCGA-06-0155	TOM1	-	-	-	-
TCGA-06-0210	TOM1	-	-	-	-0.099
TCGA-28-1753	TOM1	-	-	-	-0.115
TCGA-06-0644	TOM1	-	-	-	0.323
TCGA-28-5216	TOM1	-	-	-	0.413
TCGA-06-0154	TOM1	-	-	-	-
TCGA-06-0750	TOM1	-	-	-	0.568
TCGA-06-0412	TOM1	-	-	-	-
TCGA-32-4213	TOM1	-	-	-	-0.103
TCGA-06-0143	TOM1	-	-	-	-
TCGA-26-5139	TOM1	-	-	-	0.009
TCGA-16-1045	TOM1	-	-	-	0.479
TCGA-28-5209	TOM1	-	-	-	-0.332
TCGA-14-1823	TOM1	-	-	-	-0.314
TCGA-06-0878	TOM1	-	-	-	-0.495
TCGA-14-1452	TOM1	-	-	-	-
TCGA-12-0778	TOM1	-	-	-	-
TCGA-02-0064	TOM1	-	-	-	-
TCGA-06-0124	TOM1	-	-	-	-
TCGA-02-2486	TOM1	-	-	-	0.19
TCGA-02-0106	TOM1	-	-	-	-
TCGA-28-5208	TOM1	-	-	-	-0.595
TCGA-32-2494	TOM1	-	-	-	-
TCGA-41-3393	TOM1	-	-	-	-
TCGA-06-0122	TOM1	-	-	-	-
TCGA-02-0116	TOM1	-	-	-	-
TCGA-16-1060	TOM1	-	-	-	-
TCGA-32-2615	TOM1	-	-	-	-0.218
TCGA-06-2561	TOM1	-	-	-	-0.04
TCGA-06-5418	TOM1	-	-	-	-0.607
TCGA-14-1396	TOM1	-	-	-	-
TCGA-06-0175	TOM1	-	-	-	-
